Cx ID,FB entry,ConstrName,Example,Pattern,Comment1,Comment2,Comment3,Source
15461,покрыть i2,99i2_покрыть кого-л. позором / стыдом / презрением,,Snom V Sacc {позором / стыдом / презрением},,,,APphras
15462,покрыть i3,99i3_покрыть кого-л. славой/лаврами,,Snom V Sacc {славой / лаврами},,,,APphras
15463,покрыть i4,99i4_что-л. покрыто тайной,,Snom покрыто тайной,,,,APphras
15464,покрыть i5,99i5_что-л. покрыто мраком неизвестности,,Snom покрыто мраком + неизвестности,,,,APphras
12629,полагаться i1.1,99i1.1_Мы бы могли чёрным помочь как полагается.,"Если бы сейчас я и Костя были людьми , а не мурашами , мы бы могли чёрным помочь как полагается , а так -- что от нас толку!",как Vimpers CL,-,,СВ нет,olesar
15465,полагаться i1.1,"99i1.1_Выступил, как полагается.","Похоронили её, как полагается, в семейной могиле","как полагается, CL",,,,olesar
13067,полагаться i1.2,"99i1.2_Пришлось провести ночь, как полагалось по правилам гостиницы.","В результате пришлось провести ночь, как полагалось по правилам гостиницы.","как Vimpers по + Sdat, CL",-,,СВ нет,olesar
13068,полагаться i1.3,"99i1.3_Написал фамилию, улицу, все как полагается.","Написал фамилию, улицу, все как полагается.",все как Vimpers CL,-,,СВ нет,olesar
12928,полагаться i4.4,"99i1.4_Бились с врагом, как и полагается советскому воину.","Вижу по наградам, бились с врагом, как и полагается советскому воину.","как Vimpers Sdat, CL",-,,СВ нет,olesar
15466,ползать i1,99i1_ползать в ногах у кого-л.,,Snom V в + ногах у + Sgen,,,,APphras
15467,ползать i2,99i2_ползать на брюхе перед кем-л.,,Snom V на + брюхе перед + Sins,,,,APphras
15468,ползать i3,99i3_мурашки ползают у меня по спине / телу,,мурашки ползают {по + спине / по + телу} у + Sgen,,,,APphras
17791,полный i1,99i1_на полную катушку,Отдыхаем на полную катушку. Оштрафуй его на полную катушку.,V на + полную + катушку,(степень),,-,olesar
17794,полный i2,"99i2_на полном скаку [газу, газе]","Настена ... отрезала все же на свой страх и риск небольшую краюшку и принесла Лидке, чтобы та пусть не насытила, но уговорила голод, не обрывала его на полном скаку (В.Распутин).",V {на + полном + скаку | на + полном + газу | на + полном + газе},-,,-,olesar
17792,полный i3,99i3_при полном параде,Мы оделись и при полном параде пришли в старый тбилисский дворик. А однажды я пришла и застала Ритку при полном параде.,V при + полном + параде,"NB возможен депиктив, см. пример",,-,olesar
17793,полный i3,99i5_хлопот полон рот,хлопот полон рот,хлопот полон рот,-,,порядок слов,olesar
13277,получить 4.2ilf (возможность),4.2lf_Зрители получили возможность встретиться с автором.,Зрители получили возможность встретиться с автором. Он получил право преподавать.,Snom V {возможность / право} Vinf,!!возможность - фикс. слот - но может иметь зависимые,получить возможность 4.1,НВ получать,olesar
15469,помнить i1,99i1_сколько себя помню,такого со мной не бывало,сколько себя помню CL,,,,APphras
15470,помнить i2,99i2_не помнить себя от чего-л.,,Snom не V себя от + Sgen,,,,APphras
15471,помнить i3,99i3_помнить себя с каких-л. Лет,,Snom V себя с + {NUMgen / Agen} + лет,,,,APphras
15472,помочь i1,99i1_помочь горю/беде,,Snom V {горю / беде},,,,APphras
15473,помочь i2,99i2_это делу не поможет,,это делу не поможет,,,,APphras
15474,понимать i1,99i1_понимаешь ли,,{понимаешь / понимаете} ли CL,,,СВ нет,APphras
15475,понимать i2,99i2_это я понимаю!,,[вот] это я понимаю {Snom / CL},,,СВ нет,APphras
15476,попасть i1,99i1_что попало,бил чем попало,что попало V,,,НВ нет,APphras
15485,попасть i10,99i10_попасть на глаза кому-л.,,Snom V на + глаза Sdat,,,,APphras
15486,попасть i11,99i11_попасть на зуб(ок) кому-л.,,Snom V {на + зуб / на + зубок} Sdat,,,,APphras
15487,попасть i12,99i12_попасть под руку кому-л.,,Snom V под + руку Sdat,,,,APphras
15488,попасть i13,99i13_попасть пальцем в небо,,Snom V пальцем в + небо,,,,APphras
15489,попасть i14,99i14_вожжа ему под хвост попала,,вожжа ему под + хвост попала,,,,APphras
15477,попасть i2,99i2_кто попало,ходила с кем попало,кто попало V,,,НВ нет,APphras
15478,попасть i3,99i3_какой попало,,какой попало V,,,НВ нет,APphras
15479,попасть i4,99i4_куда попало,,куда попало V,,,НВ нет,APphras
15480,попасть i5,99i5_где попало,,где попало V,,,НВ нет,APphras
15481,попасть i6,99i6_как попало,,как попало V,,,НВ нет,APphras
15482,попасть i7,99i7_попасть в тон,,Snom V в + тон,,,,APphras
15483,попасть i8,99i8_попасть в (самую) точку,,Snom V в + [самую] + точку,,,,APphras
15484,попасть i9,99i9_попасть в руки / лапы / когти кому-л.,,Snom V {в + руки / в + лапы / в + когти} Sdat,,,,APphras
16375,попасться 99i5,99i5_первый попавшийся кто-л./что-л.,-,первый попавшийся Snom,-,,-,osozinova
15490,попасться i1,99i1_попасться впросак,,Snom V впросак,,,,APphras
15491,попасться i2,99i2_попасться в руки/в лапы/в когти кому-л.,,Snom V {в + руки / в + лапы / в + когти} Sdat,<прост.>,,,APphras
15492,попасться i3,99i3_попасться на глаза кому-л.,,Snom V на + глаза Sdat,,,,APphras
15493,попасться i4,99i4_попасться под руку кому-л.,,Snom V под + руку Sdat,,,,APphras
12651,попасться i6,"99i6_Ну, попался на язык романисту!","-- Ну, попался на язык романисту! -- проворчал Витя и снова сморенно лёг за бревно, накрывшись фантастической шляпой.",Snom V Sdat на + язык,-,,НВ попадаться,olesar
